"DepartmentKey","Address","City","County","DepartmentName","DepartmentSpecialty","DepartmentType","PostalCode","CensusTract"
11002,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11003,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11004,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11005,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11006,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11007,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11008,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11009,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11010,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11011,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11012,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11013,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11014,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11015,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11016,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11017,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11018,"1133 College Ave Bldg E Suite 210","Manhattan","RILEY","MANHATTAN CARDIOLOGY","Cardiology","*Unknown","66502",20161000900
11019,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11020,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11021,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11022,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11023,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11024,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11025,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11026,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11027,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11028,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11029,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11030,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11031,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11032,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11033,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11034,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11035,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11036,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11037,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11038,"1414 SW 8th Ave","Topeka","*Unspecified","CC HEMATOLOGY ONCOLOGY","Hematology and Oncology","*Unknown","66606",20177000500
11039,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11040,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11041,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11042,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11043,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11044,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11045,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11046,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11047,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11048,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11049,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11050,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11051,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11052,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11053,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11054,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11055,"1414 SW 8th Ave","Topeka","*Unspecified","CC HEMATOLOGY ONCOLOGY","Hematology and Oncology","*Unknown","66606",20177000500
11056,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11057,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11058,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11059,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11060,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11061,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11062,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11063,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11064,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11065,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11066,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11067,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11068,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11069,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11070,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11071,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11072,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11073,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11074,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11075,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11076,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11077,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11078,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11079,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11080,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11081,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11082,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11083,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11084,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11085,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11086,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11087,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11088,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11089,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11090,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11091,"1414 SW 8th Ave","Topeka","*Unspecified","CC HEMATOLOGY ONCOLOGY","Hematology and Oncology","*Unknown","66606",20177000500
11092,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11093,"1133 College Ave Bldg E Suite 210","Manhattan","RILEY","MANHATTAN CARDIOLOGY","Cardiology","*Unknown","66502",20161000900
11094,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11095,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11096,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11097,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11098,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11099,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11100,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11101,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11102,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11103,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11104,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11105,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11106,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11107,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11108,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11109,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11110,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11111,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11112,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11113,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11114,"1414 SW 8th Ave","Topeka","*Unspecified","CC HEMATOLOGY ONCOLOGY","Hematology and Oncology","*Unknown","66606",20177000500
11115,"1414 SW 8th Ave","Topeka","*Unspecified","CC HEMATOLOGY ONCOLOGY","Hematology and Oncology","*Unknown","66606",20177000500
11116,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11117,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11118,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11119,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11120,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11121,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11122,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11123,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11124,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11125,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11126,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11127,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11128,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11129,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11130,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11131,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11132,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11133,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11134,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11135,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11136,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11137,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11138,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11139,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11140,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11141,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11142,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11143,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11144,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11145,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11146,"1500 SW 10th Ave","Topeka","SHAWNEE","CVOPC","*Unspecified","*Unknown","66604",20177003603
11147,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11148,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11149,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11150,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11151,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11152,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11153,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11154,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11155,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11156,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11157,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11158,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11159,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11160,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11161,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11162,"1133 College Ave Bldg E Suite 210","Manhattan","RILEY","MANHATTAN CARDIOLOGY","Cardiology","*Unknown","66502",20161000900
11163,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11164,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11165,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11166,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11167,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11168,"1133 College Ave Bldg E Suite 210","Manhattan","RILEY","MANHATTAN CARDIOLOGY","Cardiology","*Unknown","66502",20161000900
11169,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11170,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11171,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11172,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11173,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11174,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11175,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11176,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11177,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11178,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11179,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11180,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11181,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11182,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11183,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11184,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11185,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11186,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11187,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11188,"1414 SW 8th Ave","Topeka","*Unspecified","CC HEMATOLOGY ONCOLOGY","Hematology and Oncology","*Unknown","66606",20177000500
11189,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11190,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11191,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11192,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11193,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11194,"1133 College Ave Bldg E Suite 210","Manhattan","RILEY","MANHATTAN CARDIOLOGY","Cardiology","*Unknown","66502",20161000900
11195,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11196,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11197,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11198,"1133 College Ave Bldg E Suite 210","Manhattan","RILEY","MANHATTAN CARDIOLOGY","Cardiology","*Unknown","66502",20161000900
11199,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11200,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11201,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11202,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11203,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11204,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11205,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11206,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11207,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11208,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11209,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11210,"1414 SW 8th Ave","Topeka","*Unspecified","CC HEMATOLOGY ONCOLOGY","Hematology and Oncology","*Unknown","66606",20177000500
11211,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11212,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11213,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11214,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11215,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11216,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11217,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11218,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11219,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11220,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11221,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11222,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11223,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11224,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11225,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11226,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11227,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11228,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11229,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11230,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11231,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11232,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11233,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11234,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11235,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11236,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11237,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11238,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11239,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11240,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11241,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11242,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11243,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11244,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11245,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11246,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11247,"1414 SW 8th Ave","Topeka","*Unspecified","CC HEMATOLOGY ONCOLOGY","Hematology and Oncology","*Unknown","66606",20177000500
11248,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11249,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11250,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11251,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
